class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
None,0.4847091734409332,0.2372426688671112,-0.442210853099823,0.999951958656311,0.4932955205440521,0.22190043330192566,-0.42541399598121643,0.9998636245727539,0.4983362555503845,0.22207894921302795,-0.4254714846611023,0.999866247177124,0.5033648014068604,0.22250214219093323,-0.4255283772945404,0.9998737573623657,0.47761955857276917,0.22273540496826172,-0.4231903553009033,0.9998258948326111,0.47226038575172424,0.22327648103237152,-0.42318764328956604,0.9997851252555847,0.4688369631767273,0.22364512085914612,-0.42318829894065857,0.9997431635856628,0.5114321708679199,0.23071330785751343,-0.2900550663471222,0.9998663663864136,0.46393269300460815,0.2327512800693512,-0.2797134518623352,0.9995902180671692,0.4950295090675354,0.2561818063259125,-0.38822779059410095,0.9999657869338989,0.47503218054771423,0.257121741771698,-0.38535040616989136,0.9999371767044067,0.5613566637039185,0.33929044008255005,-0.20220904052257538,0.999980092048645,0.42133253812789917,0.33733808994293213,-0.14219777286052704,0.9997778534889221,0.592686653137207,0.44820550084114075,-0.136907160282135,0.9932113885879517,0.386941134929657,0.44752952456474304,-0.05454384163022041,0.8744925856590271,0.5888859033584595,0.5560937523841858,-0.24793097376823425,0.9775280356407166,0.3781644105911255,0.553074061870575,-0.16269773244857788,0.7388795018196106,0.589512050151825,0.593937337398529,-0.2852165102958679,0.9554952383041382,0.3769623339176178,0.5836684703826904,-0.1945399045944214,0.6685740351676941,0.5777090787887573,0.5858835577964783,-0.32631054520606995,0.9576515555381775,0.38461771607398987,0.5851444602012634,-0.24545392394065857,0.6871352195739746,0.5736997723579407,0.574120819568634,-0.26444968581199646,0.947706401348114,0.3754376471042633,0.5711487531661987,-0.18682079017162323,0.6861591935157776,0.5361634492874146,0.5924037098884583,-0.016604991629719734,0.999810516834259,0.4548863470554352,0.5932972431182861,0.016597336158156395,0.9997155070304871,0.5375165343284607,0.7779953479766846,0.04311583563685417,0.9959565997123718,0.46159371733665466,0.7643537521362305,0.08537611365318298,0.9958601593971252,0.5454621315002441,0.9196137189865112,0.3138108253479004,0.995840847492218,0.4555092751979828,0.9223411083221436,0.3466947376728058,0.9960702657699585,0.535573422908783,0.9396501779556274,0.3301619291305542,0.9322757720947266,0.4671742022037506,0.943205714225769,0.36321771144866943,0.957091212272644,0.5550766587257385,0.9832798838615417,0.17325957119464874,0.9912816286087036,0.4273309111595154,0.9816046953201294,0.21479126811027527,0.9926284551620483
None,0.4846876561641693,0.23568418622016907,-0.4069031774997711,0.999945878982544,0.4932897984981537,0.22134815156459808,-0.38919609785079956,0.9998442530632019,0.4983363747596741,0.2216286063194275,-0.3892582058906555,0.999850869178772,0.5031372308731079,0.22213466465473175,-0.3892940580844879,0.9998598694801331,0.4776243567466736,0.2217528373003006,-0.38509878516197205,0.9997994899749756,0.4723176956176758,0.2221965193748474,-0.3850672245025635,0.9997538328170776,0.46875739097595215,0.22247131168842316,-0.3850618302822113,0.9997016191482544,0.5115018486976624,0.2307005375623703,-0.26036953926086426,0.9998472332954407,0.4639483392238617,0.23184816539287567,-0.24170763790607452,0.9995101690292358,0.4950248599052429,0.2553446590900421,-0.3569723069667816,0.9999589920043945,0.4750341475009918,0.2553696632385254,-0.3515915274620056,0.9999216794967651,0.5611554980278015,0.3386058211326599,-0.19448886811733246,0.9999786019325256,0.422344446182251,0.33719873428344727,-0.10700006783008575,0.9997656941413879,0.5926693677902222,0.4460783302783966,-0.13731731474399567,0.9931091666221619,0.388509064912796,0.44696444272994995,-0.002312172669917345,0.8726493716239929,0.5895078182220459,0.5560958385467529,-0.24784600734710693,0.9773831963539124,0.37393152713775635,0.539201021194458,-0.09505877643823624,0.7408294081687927,0.5901433825492859,0.5936672687530518,-0.2847535014152527,0.9551984071731567,0.3594936728477478,0.5765722393989563,-0.1228426918387413,0.6706122756004333,0.5783243775367737,0.5854871869087219,-0.32589685916900635,0.957378089427948,0.3599682152271271,0.5773027539253235,-0.1763812005519867,0.6894277930259705,0.5742431879043579,0.5737943053245544,-0.264415442943573,0.9474007487297058,0.36854925751686096,0.5659758448600769,-0.12108489125967026,0.6894522309303284,0.5361632704734802,0.5931916832923889,-0.01851612515747547,0.9997968673706055,0.4549897611141205,0.5937886834144592,0.018543219193816185,0.9997026324272156,0.5375989079475403,0.777256429195404,0.05307595804333687,0.9957927465438843,0.46159371733665466,0.7640875577926636,0.09363408386707306,0.9957270622253418,0.5454709529876709,0.9224105477333069,0.3043699860572815,0.9956019520759583,0.4557977318763733,0.9216182231903076,0.3470509350299835,0.9957432150840759,0.5354977250099182,0.9429084062576294,0.3178769052028656,0.9301608800888062,0.46717333793640137,0.9431725144386292,0.3632693290710449,0.9556736350059509,0.5544615387916565,0.9834936857223511,0.15798795223236084,0.9905697703361511,0.4273304045200348,0.9816369414329529,0.2153908908367157,0.9920740723609924
None,0.4846329689025879,0.234897643327713,-0.3994581997394562,0.9999398589134216,0.49326005578041077,0.22105029225349426,-0.381941020488739,0.9998251795768738,0.49832838773727417,0.22136378288269043,-0.38200345635414124,0.9998356103897095,0.5029493570327759,0.22190722823143005,-0.3820396959781647,0.9998461604118347,0.47761982679367065,0.22127144038677216,-0.37767356634140015,0.9997734427452087,0.4723350405693054,0.2216651737689972,-0.37763845920562744,0.9997226595878601,0.46864795684814453,0.22190311551094055,-0.37763187289237976,0.9996602535247803,0.5115381479263306,0.23068520426750183,-0.2540934979915619,0.9998285174369812,0.46395936608314514,0.23134976625442505,-0.23465768992900848,0.9994303584098816,0.4950062334537506,0.2548454701900482,-0.3499188721179962,0.9999521970748901,0.47503215074539185,0.2544485330581665,-0.3442957103252411,0.9999060034751892,0.5609917640686035,0.33805280923843384,-0.19055427610874176,0.9999770522117615,0.4231390953063965,0.33698728680610657,-0.10044500976800919,0.9997521042823792,0.592663586139679,0.44487297534942627,-0.13723108172416687,0.9929982423782349,0.38946962356567383,0.4463692605495453,0.0036523814778774977,0.8702332377433777,0.5898571610450745,0.5560974478721619,-0.24526159465312958,0.9771674871444702,0.3720601499080658,0.5343180894851685,-0.08923012763261795,0.7413495182991028,0.5904830694198608,0.5934281945228577,-0.2810707688331604,0.9547781348228455,0.3552772104740143,0.5725097060203552,-0.11666959524154663,0.671214759349823,0.5786952376365662,0.5852128863334656,-0.3221568465232849,0.9569905400276184,0.3551400303840637,0.5730630159378052,-0.1701100766658783,0.6902974843978882,0.574579119682312,0.5735785961151123,-0.2619157135486603,0.9469649195671082,0.36594390869140625,0.5626385807991028,-0.1152404174208641,0.6913092136383057,0.5361605286598206,0.5935332179069519,-0.019429583102464676,0.9997820258140564,0.45506376028060913,0.5939866900444031,0.019472621381282806,0.9996869564056396,0.5376773476600647,0.7766287922859192,0.0535183846950531,0.9956335425376892,0.46159419417381287,0.763870120048523,0.095572330057621,0.9955937266349792,0.5454714298248291,0.924057126045227,0.29163581132888794,0.9953804016113281,0.4559768736362457,0.921259343624115,0.3456137776374817,0.9954338073730469,0.5353955030441284,0.9448378086090088,0.3038145899772644,0.928288459777832,0.467171847820282,0.9431654214859009,0.3609778881072998,0.9543029069900513,0.5540720224380493,0.9835886359214783,0.14359717071056366,0.9898877739906311,0.4273208677768707,0.9816684126853943,0.21427524089813232,0.9915282726287842
None,0.48462027311325073,0.23430700600147247,-0.40479645133018494,0.9999344944953918,0.4932471811771393,0.22072236239910126,-0.3871632218360901,0.9998073577880859,0.49832606315612793,0.2210243195295334,-0.38722530007362366,0.9998208284378052,0.5028275847434998,0.22156807780265808,-0.3872547745704651,0.9998326301574707,0.47762221097946167,0.2208571583032608,-0.38332536816596985,0.999750554561615,0.4723779559135437,0.22123609483242035,-0.3833034932613373,0.999695897102356,0.4686090052127838,0.22147123515605927,-0.3833029866218567,0.9996254444122314,0.5115411877632141,0.23050814867019653,-0.2571551501750946,0.9998077154159546,0.46396809816360474,0.23092715442180634,-0.2395196259021759,0.9993606805801392,0.49499931931495667,0.25438448786735535,-0.3542347848415375,0.9999455213546753,0.47503525018692017,0.25392991304397583,-0.34915903210639954,0.9998920559883118,0.5609527230262756,0.3372727036476135,-0.19011381268501282,0.9999756217002869,0.4238138794898987,0.33673226833343506,-0.10522715747356415,0.9997454285621643,0.5926560163497925,0.44472360610961914,-0.13673457503318787,0.9929447174072266,0.3905729055404663,0.44634929299354553,-0.0033793840557336807,0.8703580498695374,0.5901750326156616,0.5560846924781799,-0.24376904964447021,0.9771292209625244,0.37226709723472595,0.5365939736366272,-0.10018026828765869,0.7436710596084595,0.5909954309463501,0.5932359099388123,-0.2795310914516449,0.954655110836029,0.3588910400867462,0.5731728672981262,-0.12884637713432312,0.673157811164856,0.5792314410209656,0.5851085782051086,-0.32104480266571045,0.9568955898284912,0.3590213656425476,0.5740185976028442,-0.18293872475624084,0.6923325657844543,0.5749699473381042,0.5734788179397583,-0.26064226031303406,0.9468376636505127,0.36637258529663086,0.5642494559288025,-0.12625247240066528,0.6939030885696411,0.5362298488616943,0.5935870409011841,-0.020113464444875717,0.9997666478157043,0.45524317026138306,0.5939687490463257,0.02016310766339302,0.999671459197998,0.5376985669136047,0.7753208875656128,0.05267273634672165,0.9953681230545044,0.4615931510925293,0.7628665566444397,0.09465181827545166,0.9953715801239014,0.5454670190811157,0.9254480004310608,0.2747895121574402,0.9951282143592834,0.45610275864601135,0.9210565090179443,0.3345499634742737,0.9951041340827942,0.5351887941360474,0.946838915348053,0.2854636311531067,0.9262304306030273,0.4671066701412201,0.9431867003440857,0.34837377071380615,0.9528939723968506,0.5530729293823242,0.9835978150367737,0.12438774108886719,0.9892443418502808,0.4275897443294525,0.9815714359283447,0.2013062685728073,0.9910016059875488
None,0.4846731722354889,0.23374313116073608,-0.3999037444591522,0.9999296069145203,0.4932689666748047,0.22039321064949036,-0.38192445039749146,0.9997905492782593,0.4983530640602112,0.22071053087711334,-0.38198697566986084,0.9998068809509277,0.5027980208396912,0.22126132249832153,-0.3820105195045471,0.999819815158844,0.47770270705223083,0.22049370408058167,-0.3780307173728943,0.999728798866272,0.4725199341773987,0.22087916731834412,-0.37800490856170654,0.9996695518493652,0.468609094619751,0.22111959755420685,-0.37800490856170654,0.9995916485786438,0.5115804076194763,0.23036621510982513,-0.252288281917572,0.9997888803482056,0.46401524543762207,0.23059706389904022,-0.2346327006816864,0.9992958903312683,0.4950946271419525,0.2539273202419281,-0.34974902868270874,0.9999393820762634,0.47514238953590393,0.25352412462234497,-0.3446354568004608,0.9998794794082642,0.560958743095398,0.3371400535106659,-0.18713682889938354,0.9999741315841675,0.4243629574775696,0.3363648056983948,-0.10101808607578278,0.9997405409812927,0.5926281809806824,0.4446732699871063,-0.1365947425365448,0.9928584098815918,0.3912220597267151,0.4458637535572052,0.0035004138480871916,0.870762288570404,0.5903245806694031,0.5560647249221802,-0.24555127322673798,0.9771183729171753,0.3720611333847046,0.5360961556434631,-0.0917275920510292,0.7474292516708374,0.5913196206092834,0.5932091474533081,-0.2819100022315979,0.9546104669570923,0.35749340057373047,0.5726197957992554,-0.12041261047124863,0.6768499612808228,0.5794805288314819,0.5850948095321655,-0.324014276266098,0.9568514227867126,0.35779646039009094,0.5731958746910095,-0.17457298934459686,0.6961402297019958,0.5751601457595825,0.5734482407569885,-0.26287218928337097,0.9467872977256775,0.3666583299636841,0.5630589127540588,-0.11795719712972641,0.6983885169029236,0.5363386869430542,0.5936604142189026,-0.020215937867760658,0.9997509717941284,0.45556169748306274,0.593952476978302,0.020269127562642097,0.9996628165245056,0.5377563238143921,0.7752484679222107,0.05858111381530762,0.9951699376106262,0.4616386890411377,0.76138836145401,0.09089987725019455,0.995270311832428,0.5454331636428833,0.925746500492096,0.28392210602760315,0.994884192943573,0.4561779499053955,0.9209488034248352,0.3245270848274231,0.9948668479919434,0.5348472595214844,0.9469770193099976,0.29647350311279297,0.9241586327552795,0.46701639890670776,0.9432367086410522,0.3378826081752777,0.9520073533058167,0.5527282953262329,0.9836918711662292,0.13646498322486877,0.9885802865028381,0.42752161622047424,0.9815916419029236,0.18836398422718048,0.9905996918678284
None,0.48469090461730957,0.23347537219524384,-0.4028494954109192,0.9999272227287292,0.49328726530075073,0.22016890347003937,-0.38541555404663086,0.99978107213974,0.4983851909637451,0.22049832344055176,-0.38547152280807495,0.9997987151145935,0.5027849674224854,0.22107025980949402,-0.385495662689209,0.9998123049736023,0.4777584671974182,0.22026048600673676,-0.38152503967285156,0.999718189239502,0.4726361334323883,0.2206524908542633,-0.38150015473365784,0.9996570348739624,0.46861156821250916,0.22090880572795868,-0.3815018832683563,0.9995761513710022,0.5117071866989136,0.23032882809638977,-0.25611650943756104,0.9997753500938416,0.46407350897789,0.2303517907857895,-0.23872539401054382,0.9992636442184448,0.49513182044029236,0.2536957561969757,-0.3526541590690613,0.9999353289604187,0.475192129611969,0.253327339887619,-0.34759262204170227,0.9998724460601807,0.5609185099601746,0.3369709551334381,-0.1880747228860855,0.9999727010726929,0.42478179931640625,0.33577603101730347,-0.10571422427892685,0.9997434616088867,0.5925186276435852,0.44469010829925537,-0.13634562492370605,0.9927031397819519,0.3919279873371124,0.4457888901233673,-0.00400554621592164,0.8722405433654785,0.5903211236000061,0.556338369846344,-0.244526669383049,0.9767335057258606,0.37264004349708557,0.5373004078865051,-0.09904856979846954,0.751438558101654,0.5913945436477661,0.5932582020759583,-0.2807842791080475,0.9539521932601929,0.36303073167800903,0.5736656188964844,-0.12739123404026031,0.6807641386985779,0.5796271562576294,0.5851196050643921,-0.32294946908950806,0.9562389850616455,0.36035779118537903,0.5768908858299255,-0.18109504878520966,0.6999695897102356,0.5752721428871155,0.5734813809394836,-0.26189881563186646,0.946074903011322,0.37058722972869873,0.5663926005363464,-0.12479392439126968,0.7025829553604126,0.5363379716873169,0.5936222672462463,-0.020180055871605873,0.9997386932373047,0.45556640625,0.5937483906745911,0.020231539383530617,0.9996560215950012,0.5378719568252563,0.7745217084884644,0.058338720351457596,0.9950075149536133,0.4616372585296631,0.7613595724105835,0.09082303941249847,0.995187520980835,0.5453363656997681,0.9258419871330261,0.27263230085372925,0.9947054386138916,0.45614856481552124,0.9206459522247314,0.32284075021743774,0.9946495294570923,0.5344149470329285,0.9472836852073669,0.2834945321083069,0.923058271408081,0.4666751027107239,0.9432298541069031,0.3359699249267578,0.9509918093681335,0.5526724457740784,0.9835779666900635,0.12429740279912949,0.9880655407905579,0.4274287223815918,0.9816505312919617,0.18888786435127258,0.9901782870292664
None,0.4846934378147125,0.23327626287937164,-0.4040202498435974,0.9999251961708069,0.49329042434692383,0.22000931203365326,-0.38673096895217896,0.9997731447219849,0.4983978271484375,0.2203374058008194,-0.3867858052253723,0.9997919201850891,0.5027703046798706,0.22092069685459137,-0.3868107497692108,0.9998060464859009,0.47777390480041504,0.22010499238967896,-0.3828173875808716,0.9997092485427856,0.4726859927177429,0.22049687802791595,-0.3827924132347107,0.9996464848518372,0.4686060845851898,0.22076742351055145,-0.38279440999031067,0.9995629191398621,0.5117582678794861,0.23027990758419037,-0.25755739212036133,0.999764084815979,0.4640945792198181,0.23016223311424255,-0.24012108147144318,0.9992361068725586,0.49514612555503845,0.25348687171936035,-0.35381489992141724,0.999931812286377,0.4752059876918793,0.25314661860466003,-0.3487478196620941,0.999866247177124,0.5608645677566528,0.3368455469608307,-0.1885056495666504,0.9999713897705078,0.4250364899635315,0.3353723883628845,-0.10743944346904755,0.9997453689575195,0.5924390554428101,0.4447070062160492,-0.13601107895374298,0.9925484657287598,0.3923506438732147,0.44577300548553467,-0.00632274616509676,0.8731447458267212,0.5903184413909912,0.5565497279167175,-0.24373602867126465,0.9763108491897583,0.37296175956726074,0.537990152835846,-0.10111764818429947,0.7541152238845825,0.5914424061775208,0.5932843089103699,-0.27993136644363403,0.9532201290130615,0.36599835753440857,0.5743116140365601,-0.1292540729045868,0.683299720287323,0.579727053642273,0.5851248502731323,-0.32211530208587646,0.9555609822273254,0.3619893491268158,0.5791126489639282,-0.18289116024971008,0.7024765610694885,0.5753528475761414,0.5734921097755432,-0.26112666726112366,0.9452921152114868,0.37245383858680725,0.5683569312095642,-0.12677328288555145,0.7054693698883057,0.5363383293151855,0.5935678482055664,-0.02014724537730217,0.9997268319129944,0.4555698037147522,0.5935498476028442,0.020197173580527306,0.9996488690376282,0.5379711389541626,0.7740539312362671,0.05672966316342354,0.9948416352272034,0.4616398811340332,0.7613256573677063,0.09057752788066864,0.9951027631759644,0.5452344417572021,0.925911009311676,0.2702534794807434,0.9945277571678162,0.45614081621170044,0.92050701379776,0.32071271538734436,0.9944493770599365,0.5340508222579956,0.947505533695221,0.2811082601547241,0.9221149682998657,0.46647804975509644,0.9432370066642761,0.33373066782951355,0.9500492811203003,0.5526437759399414,0.9835003614425659,0.12246952205896378,0.9875671863555908,0.42733144760131836,0.9817107319831848,0.18718615174293518,0.9897782802581787
None,0.48460811376571655,0.23309750854969025,-0.4061222970485687,0.9999225735664368,0.49318790435791016,0.2198520004749298,-0.38891518115997314,0.9997626543045044,0.49832844734191895,0.22015729546546936,-0.38897040486335754,0.9997832179069519,0.5026663541793823,0.22073839604854584,-0.3889968693256378,0.9997977614402771,0.477742999792099,0.21997635066509247,-0.3849199712276459,0.9996964931488037,0.472684770822525,0.22036422789096832,-0.38489770889282227,0.9996315836906433,0.468525230884552,0.22065380215644836,-0.384900838136673,0.9995445609092712,0.5117577314376831,0.23019005358219147,-0.2593463957309723,0.999750554561615,0.4641100764274597,0.23008495569229126,-0.24130842089653015,0.9991976022720337,0.4950963854789734,0.2533429265022278,-0.35569101572036743,0.9999277591705322,0.4751926362514496,0.2530231475830078,-0.35050609707832336,0.9998589754104614,0.5607794523239136,0.3367769122123718,-0.18880973756313324,0.999970018863678,0.42520636320114136,0.3352673649787903,-0.10782234370708466,0.999747633934021,0.5923484563827515,0.44493600726127625,-0.13674132525920868,0.9923890829086304,0.3928318917751312,0.4457310438156128,-0.005288592539727688,0.874558687210083,0.5903173685073853,0.5569561719894409,-0.24474675953388214,0.9758541584014893,0.3730708360671997,0.5386984348297119,-0.10151427984237671,0.7585614323616028,0.5914725065231323,0.5936242938041687,-0.2808745503425598,0.9524093866348267,0.3660622239112854,0.5746240615844727,-0.1301947683095932,0.6877173185348511,0.5797643065452576,0.585381805896759,-0.32343101501464844,0.9547919631004333,0.3617470860481262,0.5792655348777771,-0.1842154711484909,0.7068160772323608,0.5753985643386841,0.573762059211731,-0.2623366117477417,0.9444032311439514,0.37233102321624756,0.5685640573501587,-0.12746886909008026,0.7100415229797363,0.5363450050354004,0.5934993624687195,-0.020177053287625313,0.9997153878211975,0.45561909675598145,0.5933309197425842,0.020225994288921356,0.9996423721313477,0.5380954146385193,0.7731257677078247,0.05570141598582268,0.9947304129600525,0.4616517424583435,0.7607020735740662,0.09013551473617554,0.9950605630874634,0.5452345609664917,0.92593914270401,0.2732948958873749,0.9944117069244385,0.4561818242073059,0.920492947101593,0.32185477018356323,0.9943317174911499,0.5339253544807434,0.9478405117988586,0.2843617796897888,0.9212428331375122,0.46648257970809937,0.9434548616409302,0.3351183533668518,0.9494409561157227,0.5522577166557312,0.9834503531455994,0.12385089695453644,0.9872899651527405,0.42733174562454224,0.9817349910736084,0.18713673949241638,0.9895855784416199
None,0.4846193194389343,0.23298095166683197,-0.4058423936367035,0.9999170303344727,0.49319547414779663,0.21973946690559387,-0.3890603482723236,0.9997470378875732,0.49834299087524414,0.22004178166389465,-0.38912150263786316,0.9997705817222595,0.5026629567146301,0.2206335961818695,-0.38915401697158813,0.9997866749763489,0.4777733385562897,0.21989217400550842,-0.38449597358703613,0.9996733069419861,0.47275322675704956,0.22029095888137817,-0.3844732642173767,0.9996010065078735,0.4685273766517639,0.2205987125635147,-0.3844740390777588,0.9995040893554688,0.5117722749710083,0.23012401163578033,-0.26038649678230286,0.9997377395629883,0.4641794264316559,0.23002742230892181,-0.2406410276889801,0.9991207122802734,0.4951321482658386,0.25319740176200867,-0.355948269367218,0.9999215006828308,0.4752468466758728,0.25299495458602905,-0.35006314516067505,0.9998433589935303,0.5607830286026001,0.3366850018501282,-0.1930592656135559,0.9999688267707825,0.42555445432662964,0.3346790373325348,-0.1051374077796936,0.9997339844703674,0.5923359990119934,0.44495972990989685,-0.15138030052185059,0.9923088550567627,0.3928552567958832,0.4446992576122284,-0.0065421187318861485,0.8700045943260193,0.5903210639953613,0.556991696357727,-0.2641986608505249,0.975830614566803,0.37100034952163696,0.5322516560554504,-0.10428538173437119,0.7555617690086365,0.5914756059646606,0.5936182141304016,-0.3011001646518707,0.95235276222229,0.3624795079231262,0.5569902658462524,-0.1335674524307251,0.6851420998573303,0.579841136932373,0.5852504968643188,-0.3425474762916565,0.9547355771064758,0.3539862632751465,0.5677673816680908,-0.18731006979942322,0.7046027779579163,0.5754877328872681,0.573661744594574,-0.2812788188457489,0.944336473941803,0.3653125464916229,0.5579386949539185,-0.12962548434734344,0.7088507413864136,0.5363276600837708,0.5934951305389404,-0.02043750137090683,0.9997038841247559,0.45561838150024414,0.5931621789932251,0.020487742498517036,0.9996336102485657,0.5380886793136597,0.7731366753578186,0.0550248920917511,0.9945741295814514,0.4613223969936371,0.7609370946884155,0.08770345151424408,0.9949509501457214,0.5452085137367249,0.9268543124198914,0.2734666168689728,0.9942753911018372,0.4561886787414551,0.9209538102149963,0.3175666332244873,0.9941940903663635,0.5337463021278381,0.9488914608955383,0.28444889187812805,0.9206274747848511,0.46648329496383667,0.9442047476768494,0.330532044172287,0.9489088654518127,0.5522600412368774,0.983583390712738,0.1246851310133934,0.986936092376709,0.42706602811813354,0.9818066358566284,0.18198856711387634,0.9893223643302917
None,0.4846227169036865,0.2328367978334427,-0.4030686318874359,0.9999119639396667,0.4931972920894623,0.21962502598762512,-0.3865710496902466,0.9997329711914062,0.4983508586883545,0.2199225127696991,-0.38663822412490845,0.9997590780258179,0.5026604533195496,0.22051987051963806,-0.3866749405860901,0.9997766613960266,0.47778788208961487,0.21978707611560822,-0.38158297538757324,0.999652624130249,0.47279828786849976,0.2201874554157257,-0.3815598785877228,0.9995734691619873,0.468527227640152,0.2205086499452591,-0.3815588355064392,0.9994676113128662,0.5117748379707336,0.23002377152442932,-0.25965335965156555,0.9997260570526123,0.464233934879303,0.22994780540466309,-0.23788030445575714,0.9990493059158325,0.4951474666595459,0.25300726294517517,-0.35381048917770386,0.9999154210090637,0.4752773344516754,0.2529141902923584,-0.34735944867134094,0.9998284578323364,0.5607811212539673,0.336590439081192,-0.19369982182979584,0.9999675154685974,0.42581015825271606,0.33424198627471924,-0.10232506692409515,0.9997198581695557,0.5923306941986084,0.4449814260005951,-0.15421591699123383,0.9922257661819458,0.39290720224380493,0.44413378834724426,-0.0075439936481416225,0.8654136657714844,0.5903202295303345,0.5570541024208069,-0.26733317971229553,0.9757438898086548,0.36979925632476807,0.5296807885169983,-0.10776308923959732,0.7522369027137756,0.5914748311042786,0.5936206579208374,-0.3043319880962372,0.9521840214729309,0.3542957305908203,0.5591447949409485,-0.1363452970981598,0.6822696924209595,0.5798872113227844,0.5852010846138,-0.3455473780632019,0.9545798897743225,0.3514716923236847,0.5637157559394836,-0.18981368839740753,0.7021055221557617,0.5755442976951599,0.5736283659934998,-0.2843121588230133,0.9441730976104736,0.36252397298812866,0.553968071937561,-0.1340837925672531,0.7073549032211304,0.5363178253173828,0.5934661626815796,-0.020664699375629425,0.9996916651725769,0.4556191563606262,0.5929614305496216,0.02071644738316536,0.9996240139007568,0.5380887389183044,0.7731603384017944,0.054939329624176025,0.9944188594818115,0.46109461784362793,0.761027455329895,0.08661984652280807,0.9948374629020691,0.545158863067627,0.9273519515991211,0.26791414618492126,0.9941450953483582,0.45620983839035034,0.9213895797729492,0.31356164813041687,0.9940645098686218,0.5334445238113403,0.9495954513549805,0.27822592854499817,0.9201502203941345,0.4664917588233948,0.944875180721283,0.3261038661003113,0.9484329223632812,0.5522652864456177,0.983665406703949,0.11928067356348038,0.9866002202033997,0.42675694823265076,0.9818592071533203,0.17818614840507507,0.9890613555908203
